book,sentence_path,text_lex,text,n_words_lex,n_words,construct to absolute nouns ratio,construct nouns and adjectives percentage,noun to verb ratio,definite_article_percentage,direct object marker percentage,pronouns bound to nouns or verbs percentage,"persuasive verb forms (imperative, jussive, cohorative) percentage",preterite percentage,ky percentage,aCr percentage,oM percentage,kya percentage,all conjunctions percentage,non-finite to finite verbs ratio,passive verb forms percentage,total word count,bib,section,composition,genre
4Q381,4Q381:f47:2-f60:1,מור ח הלך אמת ל בין שכל ל בן צלח רוח פה ב ירא בחן ש שכב מבטח ברך אני דלג איל ידע אלהים יהודה קדש שבר א לב מוג כל איש חיל עבד כא בין היה ל ל לל וסום נכל כל רשע כבה פנה זכר ירא אתה ארץ ירא שקט קום אלהים משפט ם ידה אג ק על שובה ירד ק גדול כח מא ן עך זרע בא עמי עד ש עד בשר בה מחק מצ , מור ח ואהלך באמתך ל מביניך ואשכילה ול בניך מן והצליחני ברוח פיך בי יראיך ולבחן ש וישכבו ממבטח ברכי ואני אדלג כאיל ונודעה אלהים ביהודה קדשך ותשבר א לב נמגו כל אנשי חיל עבד כא הבינו ותהי לכם ל ל ל וסומי נכל לכל ורשעים יכבו לפניו יזכרו כי נורא אתה ארץ וירה ובשקטה במקום אלהים למשפט ם ונודך אל ת יאג תני ק על בשובתם וירדו על קים גדלות אין כח מא ו ך נו עך זרע בא במי עד ש עדי בשר ו בות מחק מן מצ ,79,90,0.3333333333333333,0.0425531914893617,1.0625,0.0,0.0,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,19.148936170212767,0.3333333333333333,5.319148936170213,94.0,nonbib,non_sectarian_texts,Collections_of_psalms,Prayer - Liturgy
4Q381,4Q381:f60:1-f70:2,מצ ל ח ספר ל ל סתר הל א גיא כ ין א בר ה בו ל לם ראה תעב עם ארץ היה כל ארץ נדה טמאה נדה טמאה פלא ראשון יעץ לב שמד על עשה על עם ב נתן ל רוח נביא שכל למד את שמים ירד דבר עם שכל את שוב מעשה ישב נתן חק תורה מצוה ברית עמד יד משה ירש ישב ארץ טהר א שכל ב היה ל פרר ברית כרת ל נכר רשעה מור דבר פה מעלה ל כתב לכ , מצ ל חו מספר ל ל הסתר הל א גיא י כ ין ו א בר ה בו לכם כי ת לם בראותו כי התעיבו עמי הארץ היתה כל הארץ לנדת טמאה בנדת טמאה והפלא מראשונה נועץ אל לבו להשמידם מעליה ולעשות עליה עם בכם וינתם לכם ברוחו נביאים להשכיל וללמד אתכם כם מן שמים ירד וידברעמכם להשכיל אתכם ולהשיב ממעשי ישבי נתן חקים תורות ומצות בברית העמיד ביד משה רשו שבו על הארץ אז תטהר ויא להשכיל בכם אם תהיו לוא ואם ולהפיר ברית כרת לכם ולהנכר ולא על רשעה ולהמיר דבריו פיהו מעלא ל כתוב לכ ,86,98,0.4666666666666667,0.125,0.92,5.357142857142857,0.0,0.0,3.571428571428571,1.7857142857142856,0.0,0.0,0.0,0.0,30.357142857142854,0.9230769230769231,3.571428571428571,56.0,nonbib,non_sectarian_texts,Collections_of_psalms,Prayer - Liturgy
4Q381,4Q381:f70:2-f76_77:14,חק ל ח ע היה ל חרבה עוף איש כנע ל אל חיה עוף קבץ ם בן אדם יצר מחשבה לב היה הוה ע רשף כלה חקר ישראל עם סגלה עדה קדוש קדוש גורל מלך מלך דבר שכל חכמה פה יצא בין שפט אמת עד אמן ב כח שוב שמע מי ב שוב דבר עמד יכח עם רב שפט מספר עד יהוה ישב משפט שפט אמת עולה רוח עשה ב משפט אמת בינה למד אדון אדון גבור פלא כמו הוא בחר ב , חק י וי ל ח ע הלוא ואהיה ל חרבת עוף ואנשים יכנעו ול אלי חיות ועוף הקבצו ם לבני אדם כיצר מחשבות לבם היתה הווה ע רשף וכלה ואין חקר ישראל עם סגלתו ץ עדת קדוש קדושים גורל מלך מלכים דברי ותשכילו לחכמה מפי תצא ותבינו ושפט אמת ועד נאמן אם יש בכם כח להשיבנו לשמיע מי בכם ישיב דבר ויעמד בהתוכח עמו כי רבים שפטיכם ואין מספר לעדיכם כי אם י יהוה ישב במשפטכם לשפט אמת ואין עולה רוחיו לעשות בכם משפטי אמת היש בינה תלמדו אדני האדונים גבור ונפלא ואין כמהו הוא בחר בכם ,83,97,0.4090909090909091,0.1694915254237288,1.736842105263158,1.694915254237288,0.0,0.0,1.694915254237288,0.0,0.0,0.0,0.0,0.0,33.89830508474576,0.5833333333333334,6.779661016949152,59.0,nonbib,non_sectarian_texts,Collections_of_psalms,Prayer - Liturgy
4Q381,4Q381:f76_77:14-f85:3,אדון אדון גבור פלא כמו הוא בחר ב עם רב גוי גדול היה ל עם משל כל שמים ארץ עליון כל גוי ארץ ש ן אף חמה ר חרב רמח צ הכ דשן שנת רוה ארץ זקן חנן על אשמה עם אשם עם שפט עולה נדח ה תעות שכל ל אלהים עזב שכל לכ ע ב א קדם רה אלהים עם ה שמע ד צדק ר בין חרש שועה קשב מרמה לבב , אדני האדונים גבור ונפלא ואין כמהו הוא בחר בכם מעמים רבים ומגויים גדולים להיות לוא לעם למשל בכל שמים וארץ ולעליון על כל גוי הארץ ולהש ניו באף וחמה י ר חרבות ורמחים הם וצ הכ דשנם שנת ו ורותה הארץ זקן לוא יחנו על אשמה ועמי יאשמו יחד עמהם ה לא ישפט עולה כי נדחתי ת תעואת להשכיל ל אלהי אל תעזבני לשכיל אלי לכ עת ב א ני י קדם רתך אלהי עם יה ותשמע ד צדק רי הבן החרש ושועתי הקשב הם ומרמה בלבבם ,73,87,0.21052631578947367,0.06666666666666667,1.5333333333333334,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0,0.5,1.6666666666666667,60.0,nonbib,non_sectarian_texts,Collections_of_psalms,Prayer - Liturgy
4Q381,4Q381:f85:3-f107:2,מרמה לבב ם חק יהוה א זרוע עז הוד הדר ן ש מצוה ב א ב דכ ר א עב נה להיז דבר אב מעשה ד ל כל אל ב אתה שנה ן כול תם פה על תם ן כל אש ראו כ ל לה ל עלה ה כב כיל כ יד ל ם חיה כל ל ל ם ע שו א ומ ד , הם ומרמה בלבבם מי חוק ים יהוה א ובזרע עזך הודך והדרך נני ויש מצוות בו וא וב דכ ר א עב נת להיז ידבר ו אבתי במעשי ד ל לכל אל ב אתה לשנה ני יכיל תם פיהם עליך לא תם ני כי כל מןאש ראו י וכ ל לה ל ע לה ה כב כי ל ויכ ן ביד ל ם ויחי בכל ל ל ם ע שו ו יא ומ ד ,65,74,1.0,0.04504504504504504,3.6666666666666665,0.0,0.0,0.0,0.9009009009009009,0.0,0.0,0.0,0.0,0.0,9.00900900900901,0.0,0.0,111.0,nonbib,non_sectarian_texts,Collections_of_psalms,Prayer - Liturgy
4Q382,4Q382:f1:1-f9:8,חבא חמשים חמשים ירא איזבל אחאב עבדיה ארץ ישראל ל אחאב מלך ת אליהו עבדיה ל ב מלך ישראל עבדיה ישראל א אמר אליהו אחאב שריה בן אל בן איזבל ל עין משך ש יב רוח לה שחק אלת ה בד מוצא פה כל חטאת אח קשב על י ארץ ח ץ חקק ל ב מתנים שרת עבד צבא שמים ידע יום יהוה לקח אמר אליהו אלישע ישב חי נפש עזב בן נביא ירחו אלישע , ויחביאים חמשים חמשים ירא מאיזבל ומאחאב עובדיה בארץ ישראל ל אחאב המלך ת אליה עובדיה ל ים ב מלך ישראל עובדיה ישראל א ויואמר אליה אל אחאב שריה בן אל בן איזבל לי כי עיני ומשכה ש יב רוחנו לה לשחקים אלת ה לבדכה מוצא פיכה כול חטאות אח קשיבו על י ארץ ח תהם ץ המחקק ל ב ומתניה המשרתים ים ועובדים לצבא השמים הידעתה כי היום יייי לוקח את ויואמר אליה אל אלישע שיבנה פה וחי נפשכה אם אעזובכה בני הנביאים אשר ביריחו אל אלישע ,76,87,1.5,0.12162162162162163,3.090909090909091,8.108108108108109,1.3513513513513513,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,14.864864864864865,0.6666666666666666,0.0,74.0,nonbib,unknown,para.Kings,rewritten prophets
4Q382,4Q382:f9:8-f20:1,בן נביא ירחו אלישע חק לשון אל ה כל ירד חיים שאול בר ל איש יהוה שלח ירחו רב גדול חי לבב איש ש אב נאץ נגד ל אל תן חטאת כנו משכיל מת מד בא ב שמן בין כל נו נה מ כל עולם נצח י אלהים שנה תורה אלהים קדוש ישראל כת ת משיח ישראל כחו בנה ח צדק עזר ה ז א יד כש ג עד , בני הנביאים אשר ביריחו אל אלישע חק לשונכם ואל ה כול הירד חיים שאולה בר ל לא לאיש כי יהוה שלחני עד יריחו את רבות וגדולות חי בלבבי לאיש כי שו ואין לאב נאצו והגדו לי אל תנו וחטאות כ נו משכיל למת מד בא ב והשמן תבינו בכול נו נה מ כול מעולם למנצח י אלוהים בשנת תורת אלוהים קדוש ישראל כת ת משיח ישראל כחו בנה ח יצדק עזר ה הז וא יד כש ג עד ,70,78,0.5,0.08045977011494253,4.0,3.4482758620689653,1.1494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.344827586206897,0.5,0.0,87.0,nonbib,unknown,para.Kings,rewritten prophets
4Q382,4Q382:f20:1-f33:1,עד יחד ד ם ב נדח יצא בית שוב דבר ל הי ה שמח מ אחג ה עוד נדח משפט כל לת בא מ ר ל לב גי אלהים חנות ר חרט זהב נוב שים דל בגד ב ת יא יום שו ה ת פן ן נח ש שמע שמן ת שמן פנה אלישע בן שפט ילה נתן יד כל גו קץ עמד איש חיל כל רוח יש נביא ם יה , עד היחד ד ם ו ב נדח יוצא י בתיהם ישיב דבר כי אשר ות ל הי ה שמח מ אחג ה ואתועדדה נדח ומשפט כול לת בא מ רים ל אשר לב גי ים אלוהי חנות ירי בחרט זהב מנובב וישימו כדל בוגדה ב ת ויא לימי שו ה ת פ ן ינו נח הם ש שמע שמן ת שמן עוד לפניכה אלישע בן שפט ילה לתתם ביד כול גו לקצ יעמוד איש חיל כי לכול רוחות ויש הנביאים ם על יה ,72,83,0.46153846153846156,0.05825242718446602,1.75,1.9417475728155338,0.0,0.0,0.9708737864077669,0.0,0.0,0.0,0.0,0.0,7.766990291262135,0.6666666666666666,0.0,103.0,nonbib,unknown,para.Kings,rewritten prophets
4Q382,4Q382:f32:1-f46:5,ם יה צח כל ת כל ל שלם ר יהודה ישראל ישראל בחן י שלם פה עשה דבר צדק ע ה ישר ץ עזב שילו לם בוא חגר כ צדקה איש ל ייה מרפא ר חדש בן אדם קום א אליהו דה ב אלהים עם בטח בית ישראל עטרה תפארת ישראל י ירכה ניות ה ת ק מנוחה ת יפ יש הא פשע שוב רוח מעמד דבר תפלה נתח יחזקיהו מלך יהודה , ם על יה צח כול ת לכול ל שלמה רים יהודה וישראל וישראל בחנתני כי י שלם פיכה ולעשות הדבר צדק ולוא ע ה כי ישר צ כי עזב שילו לם ולהביא וחגר כ צדקה איש ל י יה מרפא ריהם תחדש בן אדם וקם א אל אליה דה בי י ו אלוהים עם בטח לבית ישראל עטרת תפארת בישראל כי י ירכתי ניות ה ת לוא ק מנוחת ת יפ לוא יש ה א פשע משיב רוחו כי מעמדה דברי תפלה נתח יחזקיה מלך יהודה ,73,86,0.6666666666666666,0.06779661016949153,5.0,0.847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16949152542373,1.5,0.0,118.0,nonbib,unknown,para.Kings,rewritten prophets
4Q382,4Q382:f46:5-f58:1,יחזקיהו מלך יהודה לא ל ב דבר ה נאץ ע ע ה אור כ דבר פה ישראל דבר מ זבד עולם טוב איש בינה מ עולם יפע אי צדק ב שפט בשת פנה כלמה חטאת עזב ר את כ ר כבוד אלהים ע מ ה ם ת יהוה איש שערור אל ל עץ אל ל ה פלא על יום הוא לה מט צמ י איש יוכי ות , יחזקיה מלך יהודה לא ל בים דבר ה לנאץ יעו ע ה לאור י כי כ דברי פי ישראל ידבר מ זבד לעולם הטוב לוא איש בינה ומ לעולם להופיע אי הצדק בה שפטכה בבושת פנים ובכלמה חטאת וה עזבכה ולוא ר את כ ר לכבוד אלוהים ע מ ה ם ת יהוה אנשישערורה אל ל ים לעץ אל ל ה והפלא ע ל ליום הואה לה ומט צמ י איש יוכי ות ,68,73,0.4,0.05084745762711865,8.333333333333334,2.5423728813559325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.932203389830509,2.0,0.0,118.0,nonbib,unknown,para.Kings,rewritten prophets
4Q382,4Q382:f58:1-f90:2,ות בכ אלף ותי כ ימ ם שצ ש וח יצ ם ת כה תכה ת ה קי ר על כ ה ל ש וב ל כה הזכי קו בכ עם בן ר יהוה כ ה י נח י ה יו נתן תה לבב נשא כל מ ל מנ ה מ כה הנ ל אה ן מד כח , ות בכ אלפ ותי כ ימ ם שצ ש וח לאין יצ ם ת כה ו תכה ת אין ה קי ר על ה כ ה ל ש וב ל כה הזכי קו בכ עם בני ר יי כ ולוא ים ה וי נח וי ה יו נותן תה לבבם נשא כול מ ל מנ ה מ כה הנ ל אה ן מד מכוח ,59,64,2.0,0.011428571428571429,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,-1.0,0.0,175.0,nonbib,unknown,para.Kings,rewritten prophets
4Q382,4Q382:f90:2-f105:8,כח ת דכ הג ממלכה שר ב קדש הוד תע בר בן מי ה דבר תמך ברית היה לבב קדש ל כף היה ל אתה ל צדק אתה ירש בעל היה ל אב עזב יד מלך כשל עם ל ב חיים נתן ל יד משה תורה משפט עון עם עלה רום ארך אף רב כל אלהים מראה חשב בוש עם כל ארץ חיה בריאה תה ל , מכוח ת דכ הג וממלכות שר ב ה קודש הודו תע בר בן מי ה מדבריך ולתמוך בבריתכה ולהיות לבבם ולקדשו ל כפים למען יהיו לכה ואתה להם ותצדק יכה כי אתה למוריש ובעלתם והייתה להם לאב ולא עזבתם ביד מלכיהם והכשלתה בעמ ל לוא יו ב חיכה הנתתה להם ביד מושה התורה משפטכה ועוון עמכה מעלה לרום ארך אפיכה ורוב כול לאלהים מראות וחשב ויבושו עמכה כול הארץ החיות ובריאה תה ל ,67,73,0.2857142857142857,0.05154639175257732,1.9090909090909092,3.0927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.49484536082474,0.5714285714285714,0.0,97.0,nonbib,unknown,para.Kings,rewritten prophets
4Q382,4Q382:f105:8-f124:2,ל ה ממשלה גם ר ל ה ע ארץ תח ל חטאת ה יש נשא ב שם כה ל היה חרם כרת רם כל ה טוב ת טמא שה אני נפל אחרון פא בד ה עו ישראל ת מ נר רב דבר יום ן כח דרך רב רב ה ל אתה ם אכל בן א ארץ ל ק עם מרנ כה נאץ טוב כה יד , ל ה ממשלת גם תמיד רים ל ה על ע ארץ ים תח לכה וחטאת ה יש והשאתה בם ו בשמכה כה ל להיות להחרים להכרית רם מכול ה הטובים ת כי טמא שה ואני נפלתי לאחרונה פא ולאין בד ה והעו ישראל ת ים מ נר כי כי הרב דברתה ימים ן כוחכה מן דרך ה נו כי רוב להרבי ה ל י אתה ם ואוכל בני א הארצ ל ק י ועמכה מרנ כה לנאצ טובות כה ביד ,66,80,0.42857142857142855,0.02564102564102564,1.3333333333333333,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.401709401709402,2.0,0.0,117.0,nonbib,unknown,para.Kings,rewritten prophets
